FullModel=true
Resolution=	1000000
TotalRegions=	3111
TotalModelReads=	157638464397.682129
ModelError=	4.208737

Sizechr1	249224722
Sizechr2	243185717
Sizechr3	197906077
Sizechr4	191033848
Sizechr5	180781525
Sizechr6	171046482
Sizechr7	159125241
Sizechr8	146299692
Sizechr9	141148936
Sizechr10	135503977
Sizechr11	134944579
Sizechr12	133837854
Sizechr13	115109494
Sizechr14	107289472
Sizechr15	102515289
Sizechr16	90281844
Sizechr17	81188411
Sizechr18	78010345
Sizechr19	59098092
Sizechr20	62964200
Sizechr21	48103900
Sizechr22	51230091
SizechrX	155244157
SizechrY	59029712
SizechrM	16517
Sizegenome	3094120174

Interchr1	8.220202e-05	1.114187
Interchr2	5.857566e-05	0.979292
Interchr3	7.376901e-05	1.079260
Interchr4	6.118942e-05	0.928786
Interchr5	6.366725e-05	0.944163
Interchr6	7.191914e-05	0.988027
Interchr7	7.332581e-05	1.028107
Interchr8	6.924270e-05	1.015114
Interchr9	8.414889e-05	1.033805
Interchr10	8.092819e-05	0.963849
Interchr11	8.276491e-05	1.080715
Interchr12	7.655985e-05	0.925482
Interchr13	7.788342e-05	0.964266
Interchr14	7.857910e-05	0.944496
Interchr15	9.555820e-05	1.048728
Interchr16	1.076689e-04	1.064135
Interchr17	1.097143e-04	1.189905
Interchr18	7.988150e-05	0.992963
Interchr19	1.015412e-04	1.261747
Interchr20	1.082491e-04	1.175768
Interchr21	1.073243e-04	1.101743
Interchr22	1.208443e-04	1.210763
InterchrX	5.485058e-05	0.968318
InterchrY	0.000000e+00	1.000000
InterchrM	1.895556e-04	1.048082
Intergenome	7.684860e-05	1.024259

Index	Distance	Expected Interaction Frequency	Obs/Exp Signal Std	chr1	chr1 Signal Std 	chr2	chr2 Signal Std 	chr3	chr3 Signal Std 	chr4	chr4 Signal Std 	chr5	chr5 Signal Std 	chr6	chr6 Signal Std 	chr7	chr7 Signal Std 	chr8	chr8 Signal Std 	chr9	chr9 Signal Std 	chr10	chr10 Signal Std 	chr11	chr11 Signal Std 	chr12	chr12 Signal Std 	chr13	chr13 Signal Std 	chr14	chr14 Signal Std 	chr15	chr15 Signal Std 	chr16	chr16 Signal Std 	chr17	chr17 Signal Std 	chr18	chr18 Signal Std 	chr19	chr19 Signal Std 	chr20	chr20 Signal Std 	chr21	chr21 Signal Std 	chr22	chr22 Signal Std 	chrX	chrX Signal Std 	chrY	chrY Signal Std 	chrM	chrM Signal Std 
0	0	2.980842e-01	0.277571	2.686844e-01	0.405791	3.333084e-01	0.167351	2.191853e-01	0.300719	4.294594e-01	0.229205	3.108399e-01	0.145640	3.446676e-01	0.163745	3.020445e-01	0.181371	2.341407e-01	0.152266	3.346008e-01	0.158372	3.829861e-01	0.220506	4.235049e-01	0.321060	3.213489e-01	0.179162	3.937637e-01	0.255202	2.663851e-01	0.153473	2.841564e-01	0.232082	3.335533e-01	0.300467	1.945617e-01	0.320719	4.822224e-01	0.393628	6.592548e-01	1.010849	1.605137e-01	0.425070	3.599704e-01	0.287271	7.338050e-01	1.103340	4.433581e-01	0.404588	0.000000e+00	0.000000	1.073539e+00	2.359527
1	1000000	5.524238e-02	0.547763	5.006462e-02	0.751939	6.069180e-02	0.480178	4.413437e-02	0.363751	8.026597e-02	0.484431	5.862588e-02	0.424303	6.260651e-02	0.412723	5.638391e-02	0.481072	4.488844e-02	0.423849	5.735214e-02	0.478542	6.663889e-02	0.547396	7.427283e-02	0.596282	5.737666e-02	0.419576	7.654184e-02	0.514429	4.686930e-02	0.556793	4.900450e-02	0.558166	5.793371e-02	0.797504	3.322461e-02	0.682967	8.966957e-02	0.575893	1.141985e-01	1.436762	2.863787e-02	0.805408	6.343026e-02	0.514565	1.120641e-01	1.582573	8.565191e-02	0.596065	0.000000e+00	0.000000	0.000000e+00	0.000000
2	2000000	1.648261e-02	0.864982	1.450411e-02	1.162752	1.767888e-02	0.844125	1.385192e-02	0.675612	2.551679e-02	0.745194	1.790823e-02	0.677244	1.840041e-02	0.683705	1.658526e-02	0.821065	1.376213e-02	0.749250	1.738549e-02	0.850366	1.890319e-02	0.903278	2.131158e-02	0.983352	1.626522e-02	0.709242	2.226685e-02	0.714726	1.389165e-02	0.858968	1.315125e-02	0.812165	1.614123e-02	1.222584	9.326654e-03	1.171628	2.761401e-02	0.946684	3.075313e-02	1.861607	7.686238e-03	1.021228	1.775812e-02	0.896886	2.511284e-02	2.031117	2.931103e-02	0.732159	0.000000e+00	0.000000	0.000000e+00	0.000000
3	3000000	9.289707e-03	0.981585	8.280441e-03	1.326502	9.418252e-03	0.987846	7.885221e-03	0.775931	1.419040e-02	0.784711	1.005787e-02	0.796821	1.016625e-02	0.772000	9.698422e-03	0.907829	7.559273e-03	0.834468	9.337352e-03	0.957078	1.028178e-02	0.973105	1.184416e-02	1.196510	8.885031e-03	0.786813	1.264917e-02	0.827881	8.041902e-03	0.930271	8.218372e-03	1.004758	9.489301e-03	1.215917	4.723485e-03	1.433429	1.566161e-02	1.014411	1.668980e-02	2.058876	4.812651e-03	1.187835	1.064431e-02	1.050412	1.370128e-02	2.274585	1.719252e-02	0.740105	0.000000e+00	0.000000	0.000000e+00	0.000000
4	4000000	6.387049e-03	0.939939	5.519420e-03	1.153855	6.471483e-03	0.930339	5.355272e-03	0.731809	9.320330e-03	0.737675	6.782367e-03	0.733186	6.888550e-03	0.799643	6.820859e-03	0.895108	5.328887e-03	0.729370	6.292185e-03	0.902426	7.293662e-03	0.881736	8.338087e-03	1.227570	6.267112e-03	0.757560	8.416346e-03	0.755706	5.502213e-03	0.908898	5.783855e-03	1.020904	6.232838e-03	1.211428	3.205884e-03	1.433753	1.059621e-02	0.926289	1.113530e-02	2.043336	4.092963e-03	1.277588	6.979015e-03	1.067864	9.482846e-03	2.186852	1.243234e-02	0.692768	0.000000e+00	0.000000	0.000000e+00	0.000000
5	5000000	4.864763e-03	0.915075	4.297340e-03	1.002579	4.726421e-03	0.874674	4.230090e-03	0.742966	7.199788e-03	0.728628	5.143625e-03	0.672214	5.270595e-03	0.997661	5.246482e-03	0.822118	4.107031e-03	0.763452	4.866287e-03	0.930634	5.640936e-03	0.792131	6.614945e-03	1.252776	4.659313e-03	0.757037	6.391631e-03	0.720254	4.120084e-03	0.983237	4.043212e-03	0.881781	4.437021e-03	1.282715	2.175789e-03	1.472807	8.079309e-03	0.945560	7.806541e-03	2.121288	2.944439e-03	0.970806	5.694391e-03	1.130187	7.849230e-03	2.115581	9.698146e-03	0.702705	0.000000e+00	0.000000	0.000000e+00	0.000000
6	6000000	4.033089e-03	0.916374	3.774168e-03	1.106451	3.993889e-03	0.831745	3.659441e-03	0.804623	5.958233e-03	0.727769	4.311069e-03	0.692675	4.349349e-03	0.979621	4.272210e-03	0.831438	3.346166e-03	0.727239	4.004286e-03	0.952172	4.596516e-03	0.755508	5.465410e-03	1.197507	3.775345e-03	0.755210	5.255486e-03	0.634746	3.119121e-03	0.914831	3.279121e-03	0.811288	4.043672e-03	1.296962	1.665693e-03	1.450102	6.775995e-03	1.065452	6.381978e-03	2.282767	2.297115e-03	0.988127	4.495075e-03	1.184529	6.482423e-03	2.066940	8.158751e-03	0.685166	0.000000e+00	0.000000	0.000000e+00	0.000000
7	7000000	3.483898e-03	0.933251	3.265875e-03	1.155378	3.712887e-03	0.838204	3.013126e-03	0.759039	5.154390e-03	0.712731	3.587889e-03	0.689461	3.578803e-03	0.988230	3.696937e-03	0.884988	2.962028e-03	0.765089	3.373628e-03	0.995975	3.974221e-03	0.812269	4.778206e-03	1.170637	3.195022e-03	0.810041	4.614465e-03	0.678660	2.661816e-03	0.914764	2.896228e-03	0.776922	3.542642e-03	1.256288	1.443580e-03	1.463039	5.882397e-03	1.055236	5.382892e-03	2.393941	2.042510e-03	1.089849	3.950233e-03	1.243816	6.007613e-03	2.013457	7.185096e-03	0.705750	0.000000e+00	0.000000	0.000000e+00	0.000000
8	8000000	3.121920e-03	0.936672	2.847635e-03	1.119886	3.512203e-03	0.850095	2.643270e-03	0.767396	4.671736e-03	0.651749	3.226769e-03	0.717651	3.066187e-03	1.054336	3.271367e-03	0.895451	2.633511e-03	0.765877	3.085758e-03	1.040739	3.691335e-03	0.804155	4.213683e-03	1.242836	2.779490e-03	0.791237	4.067057e-03	0.709416	2.376989e-03	0.937415	2.568912e-03	0.797440	3.079886e-03	1.362939	1.429133e-03	1.441828	5.744158e-03	0.990394	5.084389e-03	2.310063	1.889664e-03	1.028184	3.088607e-03	1.270015	5.444420e-03	1.975461	6.185827e-03	0.694689	0.000000e+00	0.000000	0.000000e+00	0.000000
9	9000000	2.819171e-03	0.964858	2.402754e-03	1.238515	3.203100e-03	0.792377	2.362962e-03	0.886931	4.282316e-03	0.619682	2.955499e-03	0.760410	2.845559e-03	1.113225	2.954809e-03	0.876064	2.397739e-03	0.832518	2.814515e-03	1.072612	3.274264e-03	0.831172	3.693209e-03	1.304924	2.483309e-03	0.780321	3.854082e-03	0.700610	2.187348e-03	0.899426	2.177727e-03	1.020019	3.065257e-03	1.311256	1.339520e-03	1.469627	5.300726e-03	0.848751	4.575611e-03	2.530108	1.539309e-03	0.802207	2.616627e-03	1.462345	4.586898e-03	2.037755	5.584466e-03	0.700431	0.000000e+00	0.000000	0.000000e+00	0.000000
