FullModel=true
Resolution=	2000000
TotalRegions=	1560
TotalModelReads=	79207743360.518555
ModelError=	4.625658

Sizechr1	249224722
Sizechr2	243185717
Sizechr3	197906077
Sizechr4	191033848
Sizechr5	180781525
Sizechr6	171046482
Sizechr7	159125241
Sizechr8	146299692
Sizechr9	141148936
Sizechr10	135503977
Sizechr11	134944579
Sizechr12	133837854
Sizechr13	115109494
Sizechr14	107289472
Sizechr15	102515289
Sizechr16	90281844
Sizechr17	81188411
Sizechr18	78010345
Sizechr19	59098092
Sizechr20	62964200
Sizechr21	48103900
Sizechr22	51230091
SizechrX	155244157
SizechrY	59029712
SizechrM	16517
Sizegenome	3094120174

Interchr1	1.624560e-04	1.128734
Interchr2	1.170306e-04	0.969765
Interchr3	1.420700e-04	0.979928
Interchr4	1.220599e-04	0.919750
Interchr5	1.270342e-04	0.886785
Interchr6	1.436250e-04	0.969483
Interchr7	1.462235e-04	0.992172
Interchr8	1.381183e-04	0.989423
Interchr9	1.672233e-04	1.013664
Interchr10	1.616514e-04	0.920387
Interchr11	1.650606e-04	1.153304
Interchr12	1.528653e-04	0.839480
Interchr13	1.553712e-04	0.977609
Interchr14	1.567767e-04	0.850553
Interchr15	1.910551e-04	1.031218
Interchr16	2.146257e-04	1.055183
Interchr17	2.184309e-04	1.226185
Interchr18	1.591514e-04	1.031569
Interchr19	2.031713e-04	1.605402
Interchr20	2.143021e-04	1.160123
Interchr21	2.136349e-04	1.127830
Interchr22	2.422123e-04	1.496525
InterchrX	1.093835e-04	1.068572
InterchrY	0.000000e+00	1.000000
InterchrM	3.769719e-04	1.776522
Intergenome	1.529486e-04	1.013026

Index	Distance	Expected Interaction Frequency	Obs/Exp Signal Std	chr1	chr1 Signal Std 	chr2	chr2 Signal Std 	chr3	chr3 Signal Std 	chr4	chr4 Signal Std 	chr5	chr5 Signal Std 	chr6	chr6 Signal Std 	chr7	chr7 Signal Std 	chr8	chr8 Signal Std 	chr9	chr9 Signal Std 	chr10	chr10 Signal Std 	chr11	chr11 Signal Std 	chr12	chr12 Signal Std 	chr13	chr13 Signal Std 	chr14	chr14 Signal Std 	chr15	chr15 Signal Std 	chr16	chr16 Signal Std 	chr17	chr17 Signal Std 	chr18	chr18 Signal Std 	chr19	chr19 Signal Std 	chr20	chr20 Signal Std 	chr21	chr21 Signal Std 	chr22	chr22 Signal Std 	chrX	chrX Signal Std 	chrY	chrY Signal Std 	chrM	chrM Signal Std 
0	0	3.586943e-01	0.264395	3.292835e-01	0.368543	3.955812e-01	0.170943	3.192699e-01	0.153689	5.109938e-01	0.284135	3.702598e-01	0.144311	4.093356e-01	0.194002	3.644061e-01	0.209593	2.800408e-01	0.145885	3.946789e-01	0.176155	4.523416e-01	0.247539	4.994077e-01	0.330660	3.797751e-01	0.127374	4.758599e-01	0.270405	3.159739e-01	0.152779	3.271850e-01	0.238637	4.007119e-01	0.278434	2.265472e-01	0.291658	5.721065e-01	0.389816	8.054643e-01	1.167727	1.635754e-01	0.359512	4.263158e-01	0.308786	8.688314e-01	1.208190	5.310095e-01	0.449953	0.000000e+00	0.000000	2.140885e+00	4.352415
1	2000000	4.946156e-02	0.598382	4.388164e-02	0.870045	5.296493e-02	0.543379	4.506214e-02	0.398748	7.354219e-02	0.521482	5.335558e-02	0.461508	5.425154e-02	0.442917	4.992652e-02	0.554988	3.974348e-02	0.491237	5.108120e-02	0.544532	5.717074e-02	0.591964	6.689215e-02	0.599799	4.972952e-02	0.423483	6.498454e-02	0.539440	4.085131e-02	0.607941	4.652348e-02	0.480439	4.981353e-02	0.873340	3.083336e-02	0.855323	8.162749e-02	0.632514	1.027152e-01	1.703895	2.071118e-02	0.728952	5.655632e-02	0.438425	9.111729e-02	1.795478	8.150715e-02	0.563517	0.000000e+00	0.000000	0.000000e+00	0.000000
2	4000000	1.342014e-02	0.806173	1.196365e-02	1.056254	1.356342e-02	0.794650	1.198818e-02	0.600303	2.009776e-02	0.650232	1.434132e-02	0.634431	1.453674e-02	0.644419	1.417893e-02	0.759103	1.128259e-02	0.634883	1.305187e-02	0.724750	1.543415e-02	0.749522	1.766140e-02	0.960000	1.310807e-02	0.611800	1.772466e-02	0.605638	1.131373e-02	0.754388	1.160899e-02	0.838008	1.349614e-02	0.973527	6.579104e-03	1.201335	2.243554e-02	0.766832	2.357875e-02	2.051662	6.947735e-03	1.123198	1.553603e-02	0.945477	2.069670e-02	2.024974	2.586441e-02	0.629161	0.000000e+00	0.000000	0.000000e+00	0.000000
3	6000000	8.197336e-03	0.881328	7.409969e-03	0.990041	8.202616e-03	0.783156	7.726646e-03	0.674337	1.203137e-02	0.639944	8.668676e-03	0.675549	8.814502e-03	0.946111	8.757101e-03	0.754597	6.855803e-03	0.698562	8.235885e-03	0.948544	9.214022e-03	0.746710	1.117826e-02	1.164839	7.498586e-03	0.707012	1.063621e-02	0.692058	6.420804e-03	0.894009	6.920240e-03	0.795527	8.414698e-03	1.231040	3.623459e-03	1.413599	1.389264e-02	1.016838	1.297429e-02	2.435201	4.062306e-03	1.114414	9.177063e-03	1.214279	1.364109e-02	2.128433	1.670693e-02	0.704204	0.000000e+00	0.000000	0.000000e+00	0.000000
4	8000000	6.231144e-03	0.867972	5.812691e-03	1.041554	6.922918e-03	0.744486	5.603349e-03	0.642619	9.332423e-03	0.564691	6.452341e-03	0.702719	6.234902e-03	1.008019	6.554661e-03	0.799440	5.335349e-03	0.715091	6.165055e-03	0.966609	7.166092e-03	0.708525	8.387807e-03	1.089448	5.682809e-03	0.699075	8.185193e-03	0.672922	4.719704e-03	0.859646	5.067297e-03	0.753403	5.980604e-03	1.262941	2.864330e-03	1.315285	1.132616e-02	0.921721	1.089441e-02	2.398816	3.318494e-03	1.008726	6.554429e-03	1.251098	1.045200e-02	2.011713	1.251280e-02	0.724432	0.000000e+00	0.000000	0.000000e+00	0.000000
5	10000000	5.164593e-03	0.887861	4.269848e-03	1.235597	5.811474e-03	0.683791	4.626941e-03	0.645496	7.982624e-03	0.573152	5.343865e-03	0.752004	5.213991e-03	1.162501	5.681700e-03	0.828407	4.344089e-03	0.717302	4.877760e-03	1.039843	5.866925e-03	0.731474	6.543696e-03	1.127039	4.657216e-03	0.655932	7.033051e-03	0.612714	4.069316e-03	0.860907	4.011321e-03	0.982684	5.883458e-03	1.129807	2.398207e-03	1.362976	9.712393e-03	0.750599	7.041594e-03	2.640649	2.795788e-03	0.606137	4.865052e-03	1.380029	8.152003e-03	2.074869	1.057522e-02	0.746935	0.000000e+00	0.000000	0.000000e+00	0.000000
6	12000000	4.443716e-03	0.937447	3.819579e-03	1.205378	4.782802e-03	0.737665	4.055758e-03	0.722598	6.723885e-03	0.561804	4.498942e-03	0.777040	4.339246e-03	1.244408	4.546522e-03	0.868230	3.809966e-03	0.816332	4.209154e-03	0.979383	4.775203e-03	0.751896	5.400612e-03	1.313309	4.501181e-03	0.608882	5.835857e-03	0.725955	3.263958e-03	0.878953	3.160492e-03	1.023247	4.776530e-03	1.094087	2.305397e-03	1.430774	8.835538e-03	0.936738	7.133645e-03	2.380989	2.333972e-03	0.978254	3.752503e-03	1.636939	7.329967e-03	2.055072	9.889341e-03	0.852536	0.000000e+00	0.000000	0.000000e+00	0.000000
7	14000000	3.940243e-03	0.978641	3.330427e-03	1.239878	4.137007e-03	0.748439	3.483551e-03	0.735269	5.517604e-03	0.594115	3.814864e-03	0.763629	3.819104e-03	1.450795	3.809696e-03	0.885427	3.368784e-03	0.762359	4.195976e-03	1.078400	4.050334e-03	0.794072	4.948812e-03	1.538565	3.655304e-03	0.617009	5.396762e-03	0.596559	3.046561e-03	0.883194	2.704288e-03	1.157124	4.412169e-03	1.112037	2.759914e-03	1.572369	7.499612e-03	1.045422	7.214023e-03	2.332507	2.634501e-03	0.834122	2.865350e-03	1.883816	6.182544e-03	2.197333	9.237954e-03	0.879767	0.000000e+00	0.000000	0.000000e+00	0.000000
8	16000000	3.658831e-03	0.964631	3.174334e-03	1.087265	3.844255e-03	0.722644	3.146698e-03	0.761591	4.876893e-03	0.653825	3.570817e-03	0.779458	3.589488e-03	1.392755	3.619139e-03	0.963326	3.198492e-03	0.775898	3.982729e-03	1.067266	3.832347e-03	0.797329	4.600039e-03	1.502971	3.243407e-03	0.620033	5.021121e-03	0.622216	2.920811e-03	0.913096	2.357812e-03	1.153533	4.477399e-03	1.196127	2.858338e-03	1.389117	6.015858e-03	0.982436	8.210336e-03	2.557806	2.096012e-03	0.968420	2.269186e-03	1.955310	5.529935e-03	2.318372	8.442280e-03	0.858819	0.000000e+00	0.000000	0.000000e+00	0.000000
9	18000000	3.403094e-03	0.983046	3.042317e-03	1.012950	3.647756e-03	0.768002	2.928572e-03	0.837497	4.509041e-03	0.637689	3.379355e-03	0.765467	3.099378e-03	1.325413	3.380319e-03	1.008456	3.040200e-03	0.880996	3.279832e-03	0.969381	3.599512e-03	0.815930	4.068235e-03	1.505777	2.856057e-03	0.644353	4.536828e-03	0.647511	2.848417e-03	0.966077	2.097747e-03	1.296619	4.629283e-03	1.225538	2.983973e-03	1.382692	5.837057e-03	0.880533	4.826254e-03	2.819870	2.144227e-03	1.171545	1.976652e-03	1.936230	6.500800e-03	2.213657	7.734206e-03	0.884557	0.000000e+00	0.000000	0.000000e+00	0.000000
10	20000000	3.176426e-03	1.020095	2.889458e-03	0.920412	3.379368e-03	0.840316	2.736989e-03	0.925638	4.375988e-03	0.731137	3.117216e-03	0.810084	2.939175e-03	1.415143	2.994823e-03	1.103317	2.866503e-03	0.838762	2.919726e-03	0.988085	3.627232e-03	0.823585	3.746446e-03	1.666577	2.547867e-03	0.726245	4.208721e-03	0.704317	2.803008e-03	0.897693	2.020728e-03	1.402158	4.328123e-03	1.442472	2.272338e-03	1.249960	5.513210e-03	0.962429	5.388626e-03	2.768993	1.620250e-03	1.264716	1.619473e-03	1.923575	5.411359e-03	2.475112	7.462638e-03	0.929585	0.000000e+00	0.000000	0.000000e+00	0.000000
11	22000000	2.895343e-03	1.038117	2.704105e-03	0.993941	3.162620e-03	0.723968	2.330633e-03	0.899261	4.049596e-03	0.714428	2.875373e-03	0.766962	2.727732e-03	1.392669	2.778642e-03	1.109891	2.701476e-03	0.938225	2.533363e-03	1.090727	3.521170e-03	0.785931	3.582665e-03	1.653937	2.272601e-03	0.781410	3.876675e-03	0.784862	2.551543e-03	0.914183	1.958275e-03	1.273251	3.054608e-03	1.494454	1.694194e-03	1.714586	5.521244e-03	0.859066	5.177083e-03	2.685572	1.097585e-03	1.527912	1.174890e-03	2.237569	6.005336e-03	2.509839	6.719828e-03	0.853272	0.000000e+00	0.000000	0.000000e+00	0.000000
12	24000000	2.664965e-03	1.022764	2.576792e-03	0.936742	2.803683e-03	0.659062	2.083389e-03	0.872139	3.808840e-03	0.695674	2.695004e-03	0.692539	2.487821e-03	1.445316	2.552176e-03	1.103782	2.453919e-03	0.900260	2.452070e-03	1.153804	3.329314e-03	0.848329	3.258092e-03	1.678949	2.223527e-03	0.682958	3.857049e-03	0.839156	2.371971e-03	0.728655	1.607476e-03	1.314408	2.530246e-03	1.448900	1.319900e-03	2.031977	5.304074e-03	0.767748	6.000982e-03	2.699808	9.429786e-04	1.460327	1.111275e-03	2.038368	5.442454e-03	2.936375	6.193876e-03	0.824676	0.000000e+00	0.000000	0.000000e+00	0.000000
13	26000000	2.530270e-03	1.048042	2.270769e-03	1.067897	2.787610e-03	0.716661	2.035060e-03	0.902006	3.373479e-03	0.722796	2.560696e-03	0.797560	2.464634e-03	1.459165	2.616026e-03	1.171325	2.138852e-03	0.846164	2.476886e-03	1.164382	3.177465e-03	0.876714	2.997907e-03	1.710153	1.982296e-03	0.740526	3.559194e-03	0.772797	2.290234e-03	0.714610	1.553388e-03	1.227607	2.924746e-03	1.409417	1.498050e-03	1.989982	5.185255e-03	0.773879	5.657200e-03	3.039516	7.933847e-04	1.522812	1.016729e-03	2.443815	5.256834e-03	3.025343	5.832237e-03	0.847772	0.000000e+00	0.000000	0.000000e+00	0.000000
14	28000000	2.417854e-03	1.036320	2.042812e-03	0.989860	2.949185e-03	0.797676	1.847742e-03	0.963487	3.228102e-03	0.785561	2.271393e-03	0.782127	2.339992e-03	1.436745	2.442641e-03	1.128127	1.972505e-03	0.864446	2.650223e-03	1.220562	2.840209e-03	0.785172	2.878594e-03	1.712646	1.953939e-03	0.779106	3.108789e-03	0.784546	2.155571e-03	0.722129	1.530566e-03	1.247097	2.770806e-03	1.196561	1.730756e-03	2.063514	5.023700e-03	0.816245	7.762963e-03	2.779936	9.116018e-04	1.222635	1.006119e-03	2.721703	4.048508e-03	3.592138	5.573847e-03	0.811135	0.000000e+00	0.000000	0.000000e+00	0.000000
15	30000000	2.317640e-03	1.050811	1.832584e-03	1.029149	2.791153e-03	0.825433	1.713286e-03	1.024234	3.251052e-03	0.706430	2.150767e-03	0.750704	2.167438e-03	1.485018	2.095806e-03	1.136937	2.028235e-03	0.889739	3.042244e-03	1.216366	2.748588e-03	0.812421	2.723407e-03	1.746923	1.976787e-03	0.899266	3.233280e-03	0.693768	2.149906e-03	0.676722	1.337635e-03	1.330986	2.054247e-03	1.411853	1.989011e-03	1.741863	4.468534e-03	0.752953	7.374175e-03	2.525828	8.077934e-04	1.283078	1.064320e-03	3.338224	3.295162e-03	3.660329	5.747303e-03	0.849189	0.000000e+00	0.000000	0.000000e+00	0.000000
16	32000000	2.168169e-03	1.052046	1.662800e-03	1.230164	2.405235e-03	0.781405	1.710872e-03	0.945548	3.064301e-03	0.731118	2.236477e-03	0.721798	1.974550e-03	1.372101	2.019883e-03	1.244093	1.881531e-03	0.860428	2.583158e-03	1.057354	2.419842e-03	0.829997	2.536946e-03	1.698519	1.824077e-03	0.931356	3.152271e-03	0.831767	2.139382e-03	0.610647	1.318634e-03	1.230729	1.744099e-03	1.790710	1.900526e-03	1.662399	4.395366e-03	0.725316	9.639543e-03	2.253340	5.552493e-04	1.464952	6.973071e-04	4.799750	4.234439e-03	4.133279	5.518926e-03	0.949109	0.000000e+00	0.000000	0.000000e+00	0.000000
17	34000000	2.031899e-03	1.075337	1.532659e-03	1.230449	2.214245e-03	0.801873	1.618973e-03	0.849758	2.856600e-03	0.697425	2.178811e-03	0.683073	1.814879e-03	1.525581	2.011925e-03	1.303968	1.581938e-03	0.958798	2.386156e-03	0.979815	2.281687e-03	0.891586	2.614297e-03	1.808760	1.653739e-03	0.936419	2.933310e-03	0.749690	2.205568e-03	0.679886	1.168849e-03	1.233830	1.519967e-03	1.753962	1.908837e-03	1.468858	4.922682e-03	0.770278	9.983977e-03	1.789627	5.493051e-04	1.611572	6.128713e-04	5.113828	3.069238e-03	6.314905	5.032971e-03	0.975001	0.000000e+00	0.000000	0.000000e+00	0.000000
18	36000000	1.893940e-03	1.090176	1.352970e-03	1.232795	2.188325e-03	0.815071	1.496823e-03	0.844550	2.710375e-03	0.681164	2.104173e-03	0.688313	1.758527e-03	1.482506	1.750565e-03	1.282692	1.447501e-03	1.102780	2.437265e-03	0.886720	2.059849e-03	0.932361	2.306814e-03	1.827446	1.596282e-03	0.899814	2.557266e-03	0.822042	2.267179e-03	0.761402	9.864993e-04	1.390927	1.397258e-03	1.683292	1.912722e-03	0.966463	4.305543e-03	0.783925	9.223167e-03	2.017848	4.205951e-04	1.787182	7.661548e-04	4.424802	0.000000e+00	0.000000	4.482742e-03	0.939601	0.000000e+00	0.000000	0.000000e+00	0.000000
