FullModel=true
Resolution=	400000
TotalRegions=	7746
TotalModelReads=	330952508737.354004
ModelError=	3.645803

Sizechr1	249224649
Sizechr2	243185699
Sizechr3	197906069
Sizechr4	191033822
Sizechr5	180781523
Sizechr6	171046462
Sizechr7	159125204
Sizechr8	146299686
Sizechr9	141115987
Sizechr10	135503989
Sizechr11	134944813
Sizechr12	133837857
Sizechr13	115109487
Sizechr14	107289461
Sizechr15	102506428
Sizechr16	90281814
Sizechr17	81188397
Sizechr18	78010309
Sizechr19	59102519
Sizechr20	62964187
Sizechr21	48103895
Sizechr22	51230106
SizechrX	154929614
SizechrY	59029877
SizechrM	16528
Sizegenome	3093768382

Interchr1	3.133411e-05	0.725218
Interchr2	2.562943e-05	0.620257
Interchr3	2.924046e-05	0.722851
Interchr4	2.440121e-05	0.577077
Interchr5	2.502115e-05	0.603445
Interchr6	2.744951e-05	0.607208
Interchr7	2.796732e-05	0.628130
Interchr8	2.907479e-05	0.692584
Interchr9	3.315604e-05	0.628603
Interchr10	3.080120e-05	0.559798
Interchr11	3.121231e-05	0.608484
Interchr12	3.113282e-05	0.657871
Interchr13	3.015848e-05	0.626478
Interchr14	2.753427e-05	0.782677
Interchr15	3.715790e-05	0.699165
Interchr16	4.041537e-05	0.695421
Interchr17	4.326907e-05	0.810485
Interchr18	2.962289e-05	0.574172
Interchr19	4.239413e-05	0.620529
Interchr20	4.149197e-05	0.876314
Interchr21	4.079550e-05	0.682690
Interchr22	4.674254e-05	0.608962
InterchrX	2.305161e-05	0.463507
InterchrY	1.291514e-04	1.219252
InterchrM	5.075275e-05	0.670915
Intergenome	2.993083e-05	0.663691

Index	Distance	Expected Interaction Frequency	Obs/Exp Signal Std	chr1	chr1 Signal Std 	chr2	chr2 Signal Std 	chr3	chr3 Signal Std 	chr4	chr4 Signal Std 	chr5	chr5 Signal Std 	chr6	chr6 Signal Std 	chr7	chr7 Signal Std 	chr8	chr8 Signal Std 	chr9	chr9 Signal Std 	chr10	chr10 Signal Std 	chr11	chr11 Signal Std 	chr12	chr12 Signal Std 	chr13	chr13 Signal Std 	chr14	chr14 Signal Std 	chr15	chr15 Signal Std 	chr16	chr16 Signal Std 	chr17	chr17 Signal Std 	chr18	chr18 Signal Std 	chr19	chr19 Signal Std 	chr20	chr20 Signal Std 	chr21	chr21 Signal Std 	chr22	chr22 Signal Std 	chrX	chrX Signal Std 	chrY	chrY Signal Std 	chrM	chrM Signal Std 
0	0	2.020324e-01	0.306591	1.856293e-01	0.412475	2.301831e-01	0.205470	1.633749e-01	0.298028	2.591671e-01	0.197825	2.314180e-01	0.172207	2.535352e-01	0.213416	2.549998e-01	0.247080	1.726058e-01	0.187239	3.041598e-01	0.270288	3.609577e-01	0.304304	3.081399e-01	0.280939	2.142971e-01	0.195580	2.432772e-01	0.180745	8.467761e-02	0.242334	2.048549e-01	0.239644	2.743745e-01	0.343192	1.684187e-01	0.511541	3.123479e-01	0.260316	5.305114e-01	1.231450	1.313234e-01	0.464274	2.831752e-01	0.301566	4.796167e-01	0.871317	5.191133e-01	1.037592	4.820451e-02	8.625912	6.054565e-01	0.155474
1	400000	5.345650e-02	0.519504	4.820778e-02	0.592913	5.950429e-02	0.451099	4.712605e-02	0.427546	6.892502e-02	0.447755	5.995557e-02	0.411817	6.599492e-02	0.455828	6.560360e-02	0.539658	4.480496e-02	0.418167	7.621399e-02	0.516682	9.271677e-02	0.562682	7.862673e-02	0.515779	5.592245e-02	0.415515	6.390394e-02	0.443755	2.260918e-02	0.484852	5.251770e-02	0.447207	6.893654e-02	0.646995	4.580372e-02	0.830603	8.095931e-02	0.501590	1.393089e-01	1.649668	3.590086e-02	0.713029	7.174893e-02	0.474738	1.152659e-01	1.164881	1.324082e-01	1.221155	0.000000e+00	0.000000	0.000000e+00	0.000000
2	800000	2.221613e-02	0.807323	1.998988e-02	0.945636	2.525448e-02	0.749513	2.001172e-02	0.701489	2.942976e-02	0.685027	2.574945e-02	0.697726	2.706135e-02	0.749735	2.738936e-02	0.814148	1.883861e-02	0.676988	3.128123e-02	0.782309	3.759152e-02	0.942868	3.128945e-02	0.796020	2.261704e-02	0.763199	2.690999e-02	0.722089	1.000383e-02	0.709648	2.028477e-02	0.660835	2.745873e-02	1.104975	1.696953e-02	1.145874	3.378931e-02	0.791175	5.385050e-02	2.060047	1.337476e-02	1.190030	2.926869e-02	0.850344	4.198417e-02	1.494871	5.741980e-02	1.351493	0.000000e+00	0.000000	0.000000e+00	0.000000
3	1200000	1.309218e-02	0.959064	1.189266e-02	1.186444	1.476113e-02	0.879081	1.149285e-02	0.857483	1.762565e-02	0.804668	1.549542e-02	0.821284	1.600939e-02	0.860103	1.609257e-02	0.946313	1.112764e-02	0.825506	1.842102e-02	0.990765	2.186283e-02	1.140072	1.855946e-02	0.958786	1.279506e-02	0.870655	1.608839e-02	0.888127	6.195861e-03	0.839636	1.123067e-02	0.892020	1.608803e-02	1.484464	9.276062e-03	1.262897	2.019648e-02	1.027870	3.297491e-02	2.333744	8.028298e-03	1.285810	1.700572e-02	1.107769	2.193972e-02	1.784384	3.495164e-02	1.502823	0.000000e+00	0.000000	0.000000e+00	0.000000
4	1600000	8.764342e-03	0.986949	7.739810e-03	1.200660	9.811038e-03	0.949369	7.975446e-03	0.859516	1.183605e-02	0.829096	1.017356e-02	0.784684	1.039942e-02	0.834691	1.078987e-02	1.020175	7.408703e-03	0.887871	1.227531e-02	1.006106	1.391609e-02	1.179447	1.211949e-02	1.000641	8.470365e-03	0.869364	1.065848e-02	0.851960	4.335929e-03	0.880786	7.344670e-03	0.844321	1.072188e-02	1.607981	6.389191e-03	1.376412	1.324923e-02	1.116917	2.183325e-02	2.368599	5.334740e-03	1.340734	1.080225e-02	1.189122	1.378623e-02	1.844070	2.383196e-02	1.474935	0.000000e+00	0.000000	0.000000e+00	0.000000
5	2000000	6.240145e-03	1.002430	5.541284e-03	1.209342	6.814715e-03	0.988954	5.817757e-03	0.856164	8.631552e-03	0.835835	7.187526e-03	0.784989	7.268501e-03	0.807298	7.739805e-03	1.011542	5.343608e-03	0.923494	8.821586e-03	1.030695	9.591089e-03	1.127504	8.621164e-03	0.993958	5.996036e-03	0.896982	7.518561e-03	0.852648	3.122518e-03	0.879951	5.433986e-03	0.915926	7.457954e-03	1.562987	4.090342e-03	1.512551	9.833409e-03	1.055702	1.533422e-02	2.451139	3.588749e-03	1.441703	8.170138e-03	1.188561	9.525095e-03	1.940726	1.773563e-02	1.416151	0.000000e+00	0.000000	0.000000e+00	0.000000
6	2400000	4.760071e-03	0.992587	4.279506e-03	1.236184	5.131263e-03	1.006648	4.309499e-03	0.859701	6.604750e-03	0.818598	5.487251e-03	0.780519	5.594583e-03	0.804917	5.892492e-03	1.035257	4.063584e-03	0.920181	6.636153e-03	1.025866	7.353375e-03	1.083128	6.449470e-03	1.067333	4.519305e-03	0.886733	5.844466e-03	0.837549	2.403987e-03	0.809313	4.233243e-03	0.961056	5.624204e-03	1.432668	3.133553e-03	1.636873	7.714147e-03	1.063048	1.180131e-02	2.487254	2.645241e-03	1.301283	6.613304e-03	1.132618	7.550190e-03	1.904851	1.383636e-02	1.344299	0.000000e+00	0.000000	0.000000e+00	0.000000
7	2800000	3.784083e-03	1.026193	3.397423e-03	1.322470	4.016856e-03	1.042205	3.402353e-03	0.889395	5.184823e-03	0.837821	4.363817e-03	0.780802	4.351646e-03	0.836497	4.780248e-03	1.020389	3.180581e-03	0.992081	5.268657e-03	1.080569	5.753389e-03	1.099347	5.100068e-03	1.130940	3.545326e-03	0.857914	4.543895e-03	0.863406	2.004070e-03	0.862712	3.552208e-03	1.042724	4.601355e-03	1.437599	2.484762e-03	1.669898	6.195125e-03	1.077088	9.107610e-03	2.504505	2.141942e-03	1.280853	5.506644e-03	1.172771	5.446065e-03	2.000007	1.132309e-02	1.344639	0.000000e+00	0.000000	0.000000e+00	0.000000
8	3200000	3.130980e-03	1.013389	2.822654e-03	1.273216	3.320847e-03	0.980842	2.880963e-03	0.899543	4.197169e-03	0.810059	3.585306e-03	0.794737	3.583920e-03	0.870347	3.986126e-03	1.061940	2.566092e-03	0.926486	4.208239e-03	1.057601	4.728635e-03	1.120239	4.276881e-03	1.121289	2.903287e-03	0.853292	3.749357e-03	0.849761	1.665750e-03	0.809900	3.059554e-03	1.088355	3.659123e-03	1.375070	1.953598e-03	1.696726	5.317181e-03	1.039445	6.664686e-03	2.334805	1.827486e-03	1.417372	4.795316e-03	1.272283	4.242834e-03	1.965357	9.291730e-03	1.325997	0.000000e+00	0.000000	0.000000e+00	0.000000
9	3600000	2.671426e-03	1.018203	2.348924e-03	1.195566	2.733427e-03	0.987266	2.459390e-03	0.918220	3.472969e-03	0.784080	2.965750e-03	0.740540	2.989198e-03	0.845982	3.322035e-03	1.082141	2.238308e-03	0.876361	3.526309e-03	1.054304	4.176906e-03	1.088309	4.018420e-03	1.140578	2.502237e-03	0.911169	3.119275e-03	0.820960	1.418320e-03	0.846957	2.573807e-03	1.104703	3.002225e-03	1.420303	1.683685e-03	1.704519	4.300789e-03	0.990179	5.533578e-03	2.331520	2.448811e-03	1.623172	3.831062e-03	1.374421	3.768485e-03	2.003452	8.019065e-03	1.290372	0.000000e+00	0.000000	0.000000e+00	0.000000
